scenario_id,hour,load_mw,net_load_mw,therm_avail_mw,vre_mw,shortfall_pre_mw,storage_discharge_mw,storage_charge_mw,storage_soc_mwh,load_shed_mw,curtailment_mw,action
1,62,4897.967706,1374.867706000001,7861.0,3523.0999999999995,0.0,0.0,0.0,7864.0,0.0,6486.132293999998,idle
1,63,4883.161878,1782.2618779999998,7861.0,3100.9,0.0,0.0,0.0,7864.0,0.0,6078.738122,idle
1,64,4831.6761336,2437.8761336,7861.0,2393.8,0.0,0.0,0.0,7864.0,0.0,5423.123866399999,idle
1,65,4771.5747252,3456.6747252,7861.0,1314.9,0.0,0.0,0.0,7864.0,0.0,4404.3252747999995,idle
1,66,5342.1599076,4834.8599076,7861.0,507.29999999999995,0.0,1966.0,0.0,5791.654040036322,0.0,4992.140092399999,p2
1,67,5244.326181599999,4707.326181599999,7881.0,537.0,0.0,1966.0,0.0,3719.308080072644,0.0,5139.673818400001,p2
1,68,5072.2114956000005,4323.4114956,7881.0,748.8000000000001,0.0,0.0,0.0,3719.308080072644,0.0,3557.588504399999,idle
1,69,4885.5349320000005,3673.7349320000003,7881.0,1211.8,0.0,0.0,0.0,3719.308080072644,0.0,4207.265067999999,idle
1,70,4655.6474532,3293.3474532,7881.0,1362.3,0.0,0.0,0.0,3719.308080072644,0.0,4587.652546799999,idle
1,71,4368.0612828,3080.5612828000003,7881.0,1287.5,0.0,0.0,0.0,3719.308080072644,0.0,4800.4387172,idle
1,72,4109.9494428,3039.4494428,7881.0,1070.5,0.0,0.0,0.0,3719.308080072644,0.0,4841.5505572,idle
1,73,3926.9128384799997,3451.5128384799996,7881.0,475.4000000000001,0.0,0.0,0.0,3719.308080072644,0.0,4429.48716152,idle
1,74,3834.6578125200003,3568.5578125200004,7881.0,266.1,0.0,0.0,0.0,3719.308080072644,0.0,4312.44218748,idle
1,75,3790.5641162399993,3640.9641162399994,7881.0,149.6,0.0,0.0,0.0,3719.308080072644,0.0,4240.0358837600015,idle
1,76,3772.39584816,3569.89584816,7881.0,202.5,0.0,0.0,0.0,3719.308080072644,0.0,4311.10415184,idle
1,77,3835.79035404,3524.8903540399997,7881.0,310.9,0.0,0.0,0.0,3719.308080072644,0.0,4356.109645959999,idle
1,78,3972.2634624,3682.8634624,7881.0,289.40000000000003,0.0,0.0,0.0,3719.308080072644,0.0,4198.136537599999,idle
1,79,4119.847056,3931.8470559999996,7881.0,187.99999999999997,0.0,0.0,0.0,3719.308080072644,0.0,3949.1529440000004,idle
1,80,4148.7443376,3108.7443376,7901.0,1040.0,0.0,0.0,0.0,3719.308080072644,0.0,4792.2556624,idle
1,81,4256.1715871999995,2687.4715871999997,7921.0,1568.6999999999998,0.0,0.0,0.0,3719.308080072644,0.0,5233.528412800001,idle
1,82,4347.531753599999,2496.5317536,7921.0,1850.9999999999995,0.0,0.0,1966.0,5584.419444039954,0.0,3458.4682464000007,p3
1,83,4378.0266936,2379.7266935999996,7921.0,1998.3000000000002,0.0,0.0,1966.0,7449.530808007265,0.0,3575.2733063999995,p3
1,84,4348.3939715999995,2164.1939715999997,7921.0,2184.2,0.0,0.0,436.88888888888874,7864.0,0.0,5319.9171395111125,p3
1,85,4334.114957999999,1949.3149579999995,7921.0,2384.7999999999997,0.0,0.0,0.0,7864.0,0.0,5971.685042,idle
1,86,4263.8330808,1724.8330808,7921.0,2539.0,0.0,0.0,0.0,7864.0,0.0,6196.1669192,idle
1,87,4222.9689,1434.3688999999995,7845.0,2788.6000000000004,0.0,0.0,0.0,7864.0,0.0,6410.6311000000005,idle
1,88,4188.696726,2100.696726,7790.0,2088.0,0.0,0.0,0.0,7864.0,0.0,5689.303274,idle
1,89,4371.114609599999,3614.0146095999994,7790.0,757.1,0.0,0.0,0.0,7864.0,0.0,4175.985390400001,idle
1,90,4886.3144364,3877.8144364,7790.0,1008.4999999999999,0.0,0.0,0.0,7864.0,0.0,3912.1855636,idle
1,91,4911.9864768,3443.8864768,7790.0,1468.1,0.0,0.0,0.0,7864.0,0.0,4346.113523200001,idle
1,92,4810.2139284,2864.8139284000003,7790.0,1945.4,0.0,0.0,0.0,7864.0,0.0,4925.186071599999,idle
1,93,4672.053705599999,2392.0537055999994,7790.0,2280.0,0.0,0.0,0.0,7864.0,0.0,5397.946294400001,idle
1,94,4482.4426692,2019.1426692,7790.0,2463.2999999999997,0.0,0.0,0.0,7864.0,0.0,5770.8573307999995,idle
1,95,4249.891386,1759.7913860000003,7846.0,2490.1,0.0,0.0,0.0,7864.0,0.0,6086.208614,idle
1,96,4056.2384161200002,1693.3384161200001,7846.0,2362.9,0.0,0.0,0.0,7864.0,0.0,6152.661583879999,idle
1,97,3906.3745312799997,1536.7745312799993,7846.0,2369.6000000000004,0.0,0.0,0.0,7864.0,0.0,6309.22546872,idle
1,98,3823.55524824,1410.7552482399997,8001.0,2412.8,0.0,0.0,0.0,7864.0,0.0,6590.244751759999,idle
1,99,3784.1291311200002,1396.32913112,8001.0,2387.8,0.0,0.0,0.0,7864.0,0.0,6604.670868879999,idle
1,100,3786.65857116,1387.15857116,8001.0,2399.5,0.0,0.0,0.0,7864.0,0.0,6613.84142884,idle
1,101,3832.8241720799997,1449.0241720799995,8001.0,2383.8,0.0,0.0,0.0,7864.0,0.0,6551.97582792,idle
1,102,3932.0100804,1551.8100804,8001.0,2380.2,0.0,0.0,0.0,7864.0,0.0,6449.189919600001,idle
1,103,4052.0319,1650.3319000000001,8001.0,2401.7,0.0,0.0,0.0,7864.0,0.0,6350.668100000001,idle
1,104,4045.3224551999997,894.8224551999997,8001.0,3150.5,0.0,0.0,0.0,7864.0,0.0,7106.177544800001,idle
1,105,4100.7846444,522.3846443999996,7981.0,3578.4,0.0,0.0,0.0,7864.0,0.0,7458.6153556,idle
1,106,4151.79363,150.5936299999994,7981.0,4001.2000000000007,0.0,0.0,0.0,7864.0,0.0,7830.406370000001,idle
1,107,4160.1723444,210.57234440000047,7826.0,3949.5999999999995,0.0,0.0,0.0,7864.0,0.0,7615.427655599999,idle
1,108,4153.2240204,643.8240203999999,7846.0,3509.4,0.0,0.0,0.0,7864.0,0.0,7202.1759796,idle
1,109,4131.471761999999,718.0717619999991,8001.0,3413.4,0.0,0.0,0.0,7864.0,0.0,7282.928238,idle
1,110,4110.9713976,1043.5713975999997,8001.0,3067.4000000000005,0.0,0.0,0.0,7864.0,0.0,6957.428602400001,idle
1,111,4101.707184,1213.4071839999997,8001.0,2888.3,0.0,0.0,0.0,7864.0,0.0,6787.592815999999,idle
1,112,4095.6341723999994,2015.2341723999994,8001.0,2080.4,0.0,0.0,0.0,7864.0,0.0,5985.7658276,idle
1,113,4300.7641788,3378.8641788,8001.0,921.9,0.0,0.0,0.0,7864.0,0.0,4622.1358212,idle
1,114,4842.511248,4501.211248,8001.0,341.3,0.0,0.0,0.0,7864.0,0.0,3499.7887519999995,idle
1,115,4934.885171999999,4574.385171999999,8001.0,360.5,0.0,0.0,0.0,7864.0,0.0,3426.6148280000007,idle
1,116,4868.569763999999,4369.869763999999,8001.0,498.7,0.0,0.0,0.0,7864.0,0.0,3631.130236000002,idle
1,117,4696.281462,3906.9814619999997,8001.0,789.3,0.0,0.0,0.0,7864.0,0.0,4094.0185379999994,idle
1,118,4449.4976112,3575.2976112000006,8001.0,874.2,0.0,0.0,0.0,7864.0,0.0,4425.7023888,idle
1,119,4163.761551479999,3060.5615514799993,8001.0,1103.2,0.0,0.0,0.0,7864.0,0.0,4940.438448520002,idle
1,120,3962.57915808,2452.97915808,8001.0,1509.6,0.0,0.0,0.0,7864.0,0.0,5548.020841920001,idle
1,121,3832.1840965199995,1896.4840965199996,8001.0,1935.6999999999998,0.0,0.0,0.0,7864.0,0.0,6104.515903480002,idle
1,122,3786.8701811999995,1813.0701811999993,8001.0,1973.8000000000002,0.0,0.0,0.0,7864.0,0.0,6187.929818799999,idle
1,123,3766.5418812,1758.4418811999997,8001.0,2008.1000000000001,0.0,0.0,0.0,7864.0,0.0,6242.558118800001,idle
1,124,3819.6742043999993,1578.4742043999995,7946.0,2241.2,0.0,0.0,0.0,7864.0,0.0,6367.525795600001,idle
1,125,4008.4593012,1779.5593012,7946.0,2228.9,0.0,0.0,0.0,7864.0,0.0,6166.440698799999,idle
1,126,4370.1509160000005,2105.4509160000007,7946.0,2264.7,0.0,0.0,0.0,7864.0,0.0,5840.549084,idle
1,127,4740.937062,2529.037062,7946.0,2211.9,0.0,0.0,0.0,7864.0,0.0,5416.962938,idle
1,128,4743.6256631999995,1657.4256631999992,7946.0,3086.2000000000003,0.0,0.0,0.0,7864.0,0.0,6288.574336800001,idle
1,129,4756.1728044,1005.4728044000003,7946.0,3750.7,0.0,0.0,0.0,7864.0,0.0,6940.527195600001,idle
1,130,4795.5957996,637.9957995999994,7946.0,4157.6,0.0,0.0,0.0,7864.0,0.0,7308.004200400001,idle
1,131,4837.2968172,581.796817200001,7946.0,4255.499999999999,0.0,0.0,0.0,7864.0,0.0,7364.2031828,idle
1,132,4846.093066799999,594.4930667999997,7946.0,4251.599999999999,0.0,0.0,0.0,7864.0,0.0,7351.506933199999,idle
1,133,4786.736139600001,678.4361396000013,7946.0,4108.299999999999,0.0,0.0,0.0,7864.0,0.0,7267.563860399999,idle
1,134,4741.9627908,905.3627908000008,7946.0,3836.5999999999995,0.0,0.0,0.0,7864.0,0.0,7040.637209199998,idle
1,135,4740.8020368,1247.0020367999996,7946.0,3493.8,0.0,0.0,0.0,7864.0,0.0,6698.9979631999995,idle
1,136,4706.7942144,1762.5942144,7946.0,2944.2,0.0,0.0,0.0,7864.0,0.0,6183.405785600001,idle
1,137,4858.8272004,2762.4272004,7966.0,2096.4,0.0,0.0,0.0,7864.0,0.0,5203.5727996,idle
1,138,5445.9185604,3403.1185604,7966.0,2042.8,0.0,0.0,0.0,7864.0,0.0,4562.881439599999,idle
1,139,5481.25377,3463.5537700000004,7966.0,2017.7,0.0,0.0,0.0,7864.0,0.0,4502.4462300000005,idle
1,140,5343.9969384,3356.7969384,7966.0,1987.2,0.0,0.0,0.0,7864.0,0.0,4609.203061600001,idle
1,141,5156.403280799999,3134.7032807999994,7966.0,2021.7,0.0,0.0,0.0,7864.0,0.0,4831.2967192000015,idle
1,142,4835.843925599999,2690.043925599999,7966.0,2145.8,0.0,0.0,0.0,7864.0,0.0,5275.9560744,idle
1,143,4433.5087128000005,2314.9087128,7966.0,2118.6000000000004,0.0,0.0,0.0,7864.0,0.0,5651.0912872,idle
1,144,4167.655385999999,2046.1553859999995,7966.0,2121.5,0.0,0.0,0.0,7864.0,0.0,5919.844614000001,idle
1,145,3958.9905995999998,1679.3905995999999,7966.0,2279.6,0.0,0.0,0.0,7864.0,0.0,6286.609400400001,idle
1,146,3890.3223467999997,1458.2223467999997,7966.0,2432.1,0.0,0.0,0.0,7864.0,0.0,6507.777653200001,idle
1,147,3873.9744072,1390.4744071999999,7966.0,2483.5,0.0,0.0,0.0,7864.0,0.0,6575.525592800001,idle
1,148,3929.0295023999993,1442.229502399999,7911.0,2486.8,0.0,0.0,0.0,7864.0,0.0,6468.7704976,idle
1,149,4122.4666668,1635.7666668000002,8021.0,2486.7,0.0,0.0,0.0,7864.0,0.0,6385.233333200001,idle
1,150,4491.5912327999995,2010.8912327999992,8001.0,2480.7000000000003,0.0,0.0,0.0,7864.0,0.0,5990.108767200001,idle
1,151,4871.6253,2378.7253,8001.0,2492.8999999999996,0.0,0.0,0.0,7864.0,0.0,5622.2747,idle
1,152,4860.582918,1523.6829179999995,8001.0,3336.9000000000005,0.0,0.0,0.0,7864.0,0.0,6477.317082000001,idle
1,153,4808.9135375999995,942.9135375999995,8001.0,3866.0,0.0,0.0,0.0,7864.0,0.0,7058.0864624000005,idle
1,154,4788.1010651999995,636.5010651999992,8001.0,4151.6,0.0,0.0,0.0,7864.0,0.0,7364.498934800001,idle
1,155,4679.6821236,437.88212360000034,8001.0,4241.799999999999,0.0,0.0,0.0,7864.0,0.0,7563.1178764,idle
1,156,4808.2802856,538.6802855999995,8001.0,4269.6,0.0,0.0,0.0,7864.0,0.0,7462.3197144000005,idle
1,157,4793.30991,536.2099099999996,8001.0,4257.1,0.0,0.0,0.0,7864.0,0.0,7464.79009,idle
1,158,4750.1999964,626.2999964,8056.0,4123.9,0.0,0.0,0.0,7864.0,0.0,7429.7000036,idle
1,159,4731.1244988,827.4244987999996,8056.0,3903.7000000000003,0.0,0.0,0.0,7864.0,0.0,7228.575501200001,idle
1,160,4709.5400928,1367.6400927999998,8056.0,3341.9,0.0,0.0,0.0,7864.0,0.0,6688.3599072,idle
1,161,4873.213225199999,2431.213225199999,8056.0,2442.0,0.0,0.0,0.0,7864.0,0.0,5624.786774800001,idle
1,162,5428.1481852,3017.3481851999995,8056.0,2410.8,0.0,0.0,0.0,7864.0,0.0,5038.6518148,idle
1,163,5463.7090296,2973.0090296,8056.0,2490.7,0.0,0.0,0.0,7864.0,0.0,5082.990970400001,idle
1,164,5347.7075364,2855.8075364000006,8056.0,2491.8999999999996,0.0,0.0,0.0,7864.0,0.0,5200.192463599999,idle
1,165,5171.336995199999,2679.1369951999995,8056.0,2492.2,0.0,0.0,0.0,7864.0,0.0,5376.863004800001,idle
1,166,4845.008332799999,2414.708332799999,8056.0,2430.3,0.0,0.0,0.0,7864.0,0.0,5641.2916672,idle
1,167,4446.490374,1970.990374,8056.0,2475.5,0.0,0.0,0.0,7864.0,0.0,6085.009626,idle
1,168,4178.2156212,1846.4156211999998,8056.0,2331.8,0.0,0.0,0.0,7864.0,0.0,6209.584378799999,idle
1,169,4012.9100423999994,2101.6100423999997,8056.0,1911.3,0.0,0.0,0.0,7864.0,0.0,5954.3899576,idle
1,170,3952.562478,1773.5624779999998,8056.0,2179.0,0.0,0.0,0.0,7864.0,0.0,6282.437522,idle
1,171,3943.4422788,1752.0422788,8056.0,2191.4,0.0,0.0,0.0,7864.0,0.0,6303.9577211999995,idle
1,172,4017.2938799999993,2131.893879999999,8056.0,1885.4,0.0,0.0,0.0,7864.0,0.0,5924.10612,idle
1,173,4215.5619744,2992.7619743999994,8001.0,1222.8000000000002,0.0,0.0,0.0,7864.0,0.0,5008.2380256,idle
1,174,4630.859478,3426.459478,8001.0,1204.4,0.0,0.0,0.0,7864.0,0.0,4574.540521999999,idle
1,175,5061.9691379999995,3701.5691379999994,8021.0,1360.4,0.0,0.0,0.0,7864.0,0.0,4319.430862,idle
1,176,5032.550052,2395.3500519999993,8021.0,2637.2000000000003,0.0,0.0,0.0,7864.0,0.0,5625.649948000001,idle
1,177,4948.8364488,1319.1364488,7966.0,3629.7,0.0,0.0,0.0,7864.0,0.0,6646.863551200001,idle
1,178,4920.355818,921.7558179999996,7966.0,3998.6000000000004,0.0,0.0,0.0,7864.0,0.0,7044.244182,idle
1,179,4893.113962799999,666.1139627999983,7611.0,4227.000000000001,0.0,0.0,0.0,7864.0,0.0,6944.886037200001,idle
1,180,4856.5962192,495.896219199999,7611.0,4360.700000000001,0.0,0.0,0.0,7864.0,0.0,7115.103780800001,idle
1,181,4787.5094124,402.70941239999956,7611.0,4384.8,0.0,0.0,0.0,7864.0,0.0,7208.2905875999995,idle
1,182,4750.2013872,479.80138720000014,7611.0,4270.4,0.0,0.0,0.0,7864.0,0.0,7131.1986128,idle
1,183,4702.5936108,731.2936107999994,7611.0,3971.3,0.0,0.0,0.0,7864.0,0.0,6879.7063892,idle
1,184,4720.6282884,1299.7282884,7611.0,3420.9,0.0,0.0,0.0,7864.0,0.0,6311.271711599999,idle
1,185,4935.3382764,2453.4382763999997,7966.0,2481.9,0.0,0.0,0.0,7864.0,0.0,5512.5617236,idle
1,186,5492.030895600001,2989.830895600001,7966.0,2502.2,0.0,0.0,0.0,7864.0,0.0,4976.1691044,idle
1,187,5522.456407199999,3030.4564071999994,8021.0,2492.0,0.0,0.0,0.0,7864.0,0.0,4990.543592800001,idle
1,188,5404.7132759999995,2965.6132759999996,8021.0,2439.1,0.0,0.0,0.0,7864.0,0.0,5055.386724000001,idle
1,189,5227.978333200001,2800.178333200001,8021.0,2427.7999999999997,0.0,0.0,0.0,7864.0,0.0,5220.821666799999,idle
1,190,4881.7106459999995,2448.7106459999995,8021.0,2433.0,0.0,0.0,0.0,7864.0,0.0,5572.2893540000005,idle
1,191,4499.5207884,2121.6207884,8021.0,2377.9,0.0,0.0,0.0,7864.0,0.0,5899.3792115999995,idle
1,192,4214.14296,1839.34296,8021.0,2374.8,0.0,0.0,0.0,7864.0,0.0,6181.657039999999,idle
1,193,4047.2559635999996,1659.8559635999995,8021.0,2387.4,0.0,0.0,0.0,7864.0,0.0,6361.1440364,idle
1,194,3965.4041724,1640.5041723999998,8021.0,2324.9,0.0,0.0,0.0,7864.0,0.0,6380.4958276,idle
1,195,3968.2007375999997,1568.9007375999995,8021.0,2399.3,0.0,0.0,0.0,7864.0,0.0,6452.099262399999,idle
1,196,4032.2394815999996,1637.1394815999997,8021.0,2395.1,0.0,0.0,0.0,7864.0,0.0,6383.860518400001,idle
1,197,4224.966544799999,1892.066544799999,8021.0,2332.8999999999996,0.0,0.0,0.0,7864.0,0.0,6128.933455200001,idle
1,198,4633.809387599999,2381.6093875999995,8021.0,2252.2,0.0,0.0,0.0,7864.0,0.0,5639.390612400001,idle
1,199,5005.6829892,2862.2829891999995,7966.0,2143.4,0.0,0.0,0.0,7864.0,0.0,5103.7170108,idle
1,200,4991.7685788,2122.5685788,7966.0,2869.2,0.0,0.0,0.0,7864.0,0.0,5843.431421200001,idle
1,201,4967.806720799999,1723.3067207999993,7966.0,3244.5,0.0,0.0,0.0,7864.0,0.0,6242.693279200001,idle
1,202,4937.966472,1471.5664720000004,7966.0,3466.3999999999996,0.0,0.0,0.0,7864.0,0.0,6494.433528,idle
1,203,4849.3817748,1779.6817748000003,7966.0,3069.7,0.0,0.0,0.0,7864.0,0.0,6186.318225200001,idle
1,204,4788.620029199999,2142.3200291999997,7966.0,2646.2999999999997,0.0,0.0,0.0,7864.0,0.0,5823.6799708,idle
1,205,4745.7508452,2373.9508452,7966.0,2371.8,0.0,0.0,0.0,7864.0,0.0,5592.049154799999,idle
1,206,4724.4978228,2562.2978228,7966.0,2162.2,0.0,0.0,0.0,7864.0,0.0,5403.702177200001,idle
1,207,4684.877166,2945.9771660000006,7966.0,1738.8999999999999,0.0,0.0,0.0,7864.0,0.0,5020.022833999999,idle
1,208,4693.0956516,3425.3956516,7966.0,1267.7,0.0,0.0,0.0,7864.0,0.0,4540.604348400001,idle
1,209,4821.4473384,4468.8473384,7966.0,352.6,0.0,0.0,0.0,7864.0,0.0,3497.1526616,idle
1,210,5423.1708612,4959.3708612,7966.0,463.80000000000007,0.0,1966.0,0.0,5791.654040036322,0.0,4972.629138799999,p2
1,211,5470.8082404,4220.3082404,7966.0,1250.5,0.0,0.0,0.0,5791.654040036322,0.0,3745.6917596000003,idle
1,212,5325.665616,3856.5656160000003,7946.0,1469.1,0.0,0.0,0.0,5791.654040036322,0.0,4089.434384,idle
1,213,5127.285471599999,3533.485471599999,8001.0,1593.8,0.0,0.0,0.0,5791.654040036322,0.0,4467.5145284,idle
1,214,4800.8795628,3054.8795628,8001.0,1746.0,0.0,0.0,0.0,5791.654040036322,0.0,4946.1204372,idle
1,215,4427.898858,2732.4988579999995,8001.0,1695.4,0.0,0.0,0.0,5791.654040036322,0.0,5268.501142,idle
1,216,4142.826419999999,2321.8264199999994,8001.0,1821.0,0.0,0.0,1966.0,7656.765404003632,0.0,3713.1735800000006,p3
1,217,3983.6949348,1980.4949348,8001.0,2003.1999999999998,0.0,0.0,218.44444444444437,7864.0,0.0,5802.060620755556,p3
1,218,3913.7719056000005,1895.071905600001,8001.0,2018.6999999999996,0.0,0.0,0.0,7864.0,0.0,6105.928094399998,idle
