scenario_id,hour,load_mw,thermal_available_mw,wind_mw,solar_mw,storage_charge_mw,storage_discharge_mw,storage_soc_mwh,load_shed_mw
1,35,4000.1943979999996,7506.0,1522.1999999999998,1828.3999999999999,273.0000000000001,0.0,3276.0,0.0
1,36,4032.146723,7861.0,1518.8,1877.0999999999995,0.0,0.0,3276.0,0.0
1,37,4030.8662060000006,7861.0,1534.5,1835.8000000000004,0.0,0.0,3276.0,0.0
1,38,4049.692653,7861.0,1497.3,1698.1000000000001,0.0,0.0,3276.0,0.0
1,39,4035.1058279999997,7861.0,1465.8999999999999,1417.0,0.0,0.0,3276.0,0.0
1,40,3993.972271,7861.0,1525.8,829.5000000000001,0.0,0.0,3276.0,0.0
1,41,4113.936523,7861.0,1680.1999999999998,0.0,0.0,0.0,3276.0,0.0
1,42,4541.270659,7861.0,1557.6999999999996,0.0,0.0,0.0,3276.0,0.0
1,43,4519.404825,7861.0,1556.5,0.0,0.0,0.0,3276.0,0.0
1,44,4396.128146999999,7861.0,1516.4,0.0,0.0,0.0,3276.0,0.0
1,45,4230.415438,7861.0,1475.8,0.0,0.0,0.0,3276.0,0.0
1,46,3961.8085619999997,7861.0,1631.1000000000001,0.0,0.0,0.0,3276.0,0.0
1,47,3654.622537,7861.0,1845.1000000000001,0.0,0.0,0.0,3276.0,0.0
1,48,3408.8823896,7861.0,1851.1999999999998,0.0,0.0,0.0,3276.0,0.0
1,49,3268.1259231,7861.0,1893.2,0.0,0.0,0.0,3276.0,0.0
1,50,3191.4661412,7861.0,2123.5,0.0,0.0,0.0,3276.0,0.0
1,51,3165.8126418,7861.0,2347.8,0.0,0.0,0.0,3276.0,0.0
1,52,3183.5876634,7861.0,2372.0,0.0,0.0,0.0,3276.0,0.0
1,53,3283.288249,7861.0,2225.4,0.0,0.0,0.0,3276.0,0.0
1,54,3532.166727,7881.0,2200.0,0.0,0.0,0.0,3276.0,0.0
1,55,3800.2321629999997,7881.0,2272.0,0.0,0.0,0.0,3276.0,0.0
1,56,3831.668974,7881.0,2262.9,804.5999999999998,0.0,0.0,3276.0,0.0
1,57,3925.0124270000006,7881.0,2090.9,1337.7000000000003,0.0,0.0,3276.0,0.0
1,58,3978.075719,7881.0,1963.9999999999998,1654.7,0.0,0.0,3276.0,0.0
1,59,4040.035887,7881.0,1899.8999999999999,1799.5,0.0,0.0,3276.0,0.0
1,60,4076.1016660000005,7861.0,2061.4,1839.6,0.0,0.0,3276.0,0.0
1,61,4075.642992,7861.0,1749.3000000000002,1798.1000000000004,0.0,0.0,3276.0,0.0
1,62,4081.639755,7861.0,1850.6999999999998,1672.3999999999996,0.0,0.0,3276.0,0.0
1,63,4069.3015649999998,7861.0,1685.8,1415.1000000000001,0.0,0.0,3276.0,0.0
1,64,4026.3967780000003,7861.0,1553.6,840.2,0.0,0.0,3276.0,0.0
1,65,3976.3122710000002,7861.0,1314.9,0.0,0.0,0.0,3276.0,0.0
1,66,4451.7999230000005,7861.0,507.29999999999995,0.0,0.0,819.0,2412.6981987740323,0.0
1,67,4370.271817999999,7881.0,537.0,0.0,0.0,819.0,1549.3963975480647,0.0
1,68,4226.842913,7881.0,748.8000000000001,0.0,0.0,0.0,1549.3963975480647,0.0
1,69,4071.2791100000004,7881.0,1211.8,0.0,0.0,0.0,1549.3963975480647,0.0
1,70,3879.706211,7881.0,1362.3,0.0,0.0,0.0,1549.3963975480647,0.0
1,71,3640.051069,7881.0,1287.5,0.0,0.0,0.0,1549.3963975480647,0.0
1,72,3424.957869,7881.0,1070.5,0.0,0.0,0.0,1549.3963975480647,0.0
1,73,3272.4273654,7881.0,475.4000000000001,0.0,0.0,0.0,1549.3963975480647,0.0
1,74,3195.5481771000004,7881.0,266.1,0.0,0.0,0.0,1549.3963975480647,0.0
1,75,3158.8034301999996,7881.0,149.6,0.0,0.0,0.0,1549.3963975480647,0.0
1,76,3143.6632068,7881.0,202.5,0.0,0.0,0.0,1549.3963975480647,0.0
1,77,3196.4919617,7881.0,310.9,0.0,0.0,0.0,1549.3963975480647,0.0
1,78,3310.2195520000005,7881.0,289.40000000000003,0.0,0.0,0.0,1549.3963975480647,0.0
1,79,3433.20588,7881.0,187.99999999999997,0.0,0.0,0.0,1549.3963975480647,0.0
1,80,3457.286948,7901.0,217.10000000000002,822.9,0.0,0.0,1549.3963975480647,0.0
1,81,3546.809656,7921.0,195.10000000000002,1373.6,0.0,0.0,1549.3963975480647,0.0
1,82,3622.943128,7921.0,160.0,1690.9999999999995,0.0,0.0,1549.3963975480647,0.0
1,83,3648.355578,7921.0,156.9,1841.4,819.0,0.0,2326.3680186514357,0.0
1,84,3623.661643,7921.0,299.6,1884.5999999999997,819.0,0.0,3103.3396397548067,0.0
1,85,3611.762465,7921.0,535.4,1849.3999999999999,181.99999999999974,0.0,3276.0,0.0
1,86,3553.194234,7921.0,820.0000000000001,1719.0,0.0,0.0,3276.0,0.0
1,87,3519.14075,7845.0,1373.0,1415.6000000000004,0.0,0.0,3276.0,0.0
1,88,3490.580605,7790.0,1209.1,878.9000000000001,0.0,0.0,3276.0,0.0
1,89,3642.595508,7790.0,757.1,0.0,0.0,0.0,3276.0,0.0
1,90,4071.9286970000003,7790.0,1008.4999999999999,0.0,0.0,0.0,3276.0,0.0
1,91,4093.322064,7790.0,1468.1,0.0,0.0,0.0,3276.0,0.0
1,92,4008.5116070000004,7790.0,1945.4,0.0,0.0,0.0,3276.0,0.0
1,93,3893.3780879999995,7790.0,2280.0,0.0,0.0,0.0,3276.0,0.0
1,94,3735.368891,7790.0,2463.2999999999997,0.0,0.0,0.0,3276.0,0.0
1,95,3541.576155,7846.0,2490.1,0.0,0.0,0.0,3276.0,0.0
1,96,3380.1986801000003,7846.0,2362.9,0.0,0.0,0.0,3276.0,0.0
1,97,3255.3121094,7846.0,2369.6000000000004,0.0,0.0,0.0,3276.0,0.0
1,98,3186.2960402,8001.0,2412.8,0.0,0.0,0.0,3276.0,0.0
1,99,3153.4409426,8001.0,2387.8,0.0,0.0,0.0,3276.0,0.0
1,100,3155.5488093000004,8001.0,2399.5,0.0,0.0,0.0,3276.0,0.0
1,101,3194.0201434,8001.0,2383.8,0.0,0.0,0.0,3276.0,0.0
1,102,3276.675067,8001.0,2380.2,0.0,0.0,0.0,3276.0,0.0
1,103,3376.6932500000003,8001.0,2401.7,0.0,0.0,0.0,3276.0,0.0
1,104,3371.102046,8001.0,2328.1000000000004,822.3999999999999,0.0,0.0,3276.0,0.0
1,105,3417.320537,7981.0,2204.0,1374.4,0.0,0.0,3276.0,0.0
1,106,3459.8280250000003,7981.0,2320.3,1680.9000000000003,0.0,0.0,3276.0,0.0
1,107,3466.8102870000002,7826.0,2105.1,1844.4999999999998,0.0,0.0,3276.0,0.0
1,108,3461.020017,7846.0,1620.9,1888.5,0.0,0.0,3276.0,0.0
1,109,3442.893135,8001.0,1543.6,1869.8000000000002,0.0,0.0,3276.0,0.0
1,110,3425.809498,8001.0,1320.0000000000002,1747.4000000000003,0.0,0.0,3276.0,0.0
1,111,3418.08932,8001.0,1403.5,1484.8000000000002,0.0,0.0,3276.0,0.0
1,112,3413.028477,8001.0,1196.3000000000002,884.1,0.0,0.0,3276.0,0.0
1,113,3583.970149,8001.0,921.9,0.0,0.0,0.0,3276.0,0.0
1,114,4035.4260400000003,8001.0,341.3,0.0,0.0,0.0,3276.0,0.0
1,115,4112.40431,8001.0,360.5,0.0,0.0,0.0,3276.0,0.0
1,116,4057.1414699999996,8001.0,498.7,0.0,0.0,0.0,3276.0,0.0
1,117,3913.567885,8001.0,789.3,0.0,0.0,0.0,3276.0,0.0
1,118,3707.9146760000003,8001.0,874.2,0.0,0.0,0.0,3276.0,0.0
1,119,3469.8012928999997,8001.0,1103.2,0.0,0.0,0.0,3276.0,0.0
1,120,3302.1492984,8001.0,1509.6,0.0,0.0,0.0,3276.0,0.0
1,121,3193.4867471,8001.0,1935.6999999999998,0.0,0.0,0.0,3276.0,0.0
1,122,3155.7251509999996,8001.0,1973.8000000000002,0.0,0.0,0.0,3276.0,0.0
1,123,3138.784901,8001.0,2008.1000000000001,0.0,0.0,0.0,3276.0,0.0
1,124,3183.0618369999997,7946.0,2241.2,0.0,0.0,0.0,3276.0,0.0
1,125,3340.382751,7946.0,2228.9,0.0,0.0,0.0,3276.0,0.0
1,126,3641.7924300000004,7946.0,2264.7,0.0,0.0,0.0,3276.0,0.0
1,127,3950.780885,7946.0,2211.9,0.0,0.0,0.0,3276.0,0.0
1,128,3953.0213859999994,7946.0,2250.3,835.9000000000001,0.0,0.0,3276.0,0.0
1,129,3963.4773370000003,7946.0,2353.1,1397.6,0.0,0.0,3276.0,0.0
1,130,3996.329833,7946.0,2428.2,1729.4000000000003,0.0,0.0,3276.0,0.0
1,131,4031.080681,7946.0,2360.8999999999996,1894.5999999999995,0.0,0.0,3276.0,0.0
1,132,4038.4108889999998,7946.0,2301.5,1950.0999999999997,0.0,0.0,3276.0,0.0
1,133,3988.9467830000003,7946.0,2202.2,1906.1,0.0,0.0,3276.0,0.0
1,134,3951.6356590000005,7946.0,2071.2,1765.3999999999994,0.0,0.0,3276.0,0.0
1,135,3950.668364,7946.0,2025.0,1468.8,0.0,0.0,3276.0,0.0
1,136,3922.328512,7946.0,2052.8,891.3999999999999,0.0,0.0,3276.0,0.0
1,137,4049.022667,7966.0,2096.4,0.0,0.0,0.0,3276.0,0.0
1,138,4538.265467,7966.0,2042.8,0.0,0.0,0.0,3276.0,0.0
1,139,4567.711475,7966.0,2017.7,0.0,0.0,0.0,3276.0,0.0
1,140,4453.330782,7966.0,1987.2,0.0,0.0,0.0,3276.0,0.0
1,141,4297.002734,7966.0,2021.7,0.0,0.0,0.0,3276.0,0.0
1,142,4029.869938,7966.0,2145.8,0.0,0.0,0.0,3276.0,0.0
1,143,3694.5905940000002,7966.0,2118.6000000000004,0.0,0.0,0.0,3276.0,0.0
1,144,3473.046155,7966.0,2121.5,0.0,0.0,0.0,3276.0,0.0
1,145,3299.158833,7966.0,2279.6,0.0,0.0,0.0,3276.0,0.0
1,146,3241.935289,7966.0,2432.1,0.0,0.0,0.0,3276.0,0.0
1,147,3228.312006,7966.0,2483.5,0.0,0.0,0.0,3276.0,0.0
1,148,3274.1912519999996,7911.0,2486.8,0.0,0.0,0.0,3276.0,0.0
1,149,3435.388889,8021.0,2486.7,0.0,0.0,0.0,3276.0,0.0
1,150,3742.9926939999996,8001.0,2480.7000000000003,0.0,0.0,0.0,3276.0,0.0
1,151,4059.68775,8001.0,2492.8999999999996,0.0,0.0,0.0,3276.0,0.0
1,152,4050.485765,8001.0,2485.3,851.6000000000001,0.0,0.0,3276.0,0.0
1,153,4007.4279479999996,8001.0,2481.7000000000003,1384.3,0.0,0.0,3276.0,0.0
1,154,3990.084221,8001.0,2468.6,1683.0,0.0,0.0,3276.0,0.0
1,155,3899.735103,8001.0,2410.6,1831.1999999999996,0.0,0.0,3276.0,0.0
1,156,4006.9002379999997,8001.0,2389.7999999999997,1879.8000000000002,0.0,0.0,3276.0,0.0
1,157,3994.424925,8001.0,2385.4,1871.6999999999998,0.0,0.0,3276.0,0.0
1,158,3958.499997,8056.0,2380.2000000000003,1743.6999999999998,0.0,0.0,3276.0,0.0
1,159,3942.603749,8056.0,2418.4,1485.3000000000002,0.0,0.0,3276.0,0.0
1,160,3924.616744,8056.0,2441.4,900.5,0.0,0.0,3276.0,0.0
1,161,4061.011021,8056.0,2442.0,0.0,0.0,0.0,3276.0,0.0
1,162,4523.456821,8056.0,2410.8,0.0,0.0,0.0,3276.0,0.0
1,163,4553.090858,8056.0,2490.7,0.0,0.0,0.0,3276.0,0.0
1,164,4456.422947,8056.0,2491.8999999999996,0.0,0.0,0.0,3276.0,0.0
1,165,4309.447496,8056.0,2492.2,0.0,0.0,0.0,3276.0,0.0
1,166,4037.5069439999997,8056.0,2430.3,0.0,0.0,0.0,3276.0,0.0
1,167,3705.408645,8056.0,2475.5,0.0,0.0,0.0,3276.0,0.0
1,168,3481.846351,8056.0,2331.8,0.0,0.0,0.0,3276.0,0.0
1,169,3344.0917019999997,8056.0,1911.3,0.0,0.0,0.0,3276.0,0.0
1,170,3293.802065,8056.0,2179.0,0.0,0.0,0.0,3276.0,0.0
1,171,3286.201899,8056.0,2191.4,0.0,0.0,0.0,3276.0,0.0
1,172,3347.7448999999997,8056.0,1885.4,0.0,0.0,0.0,3276.0,0.0
1,173,3512.968312,8001.0,1222.8000000000002,0.0,0.0,0.0,3276.0,0.0
1,174,3859.0495650000003,8001.0,1204.4,0.0,0.0,0.0,3276.0,0.0
1,175,4218.307615,8021.0,1360.4,0.0,0.0,0.0,3276.0,0.0
1,176,4193.7917099999995,8021.0,1831.6000000000001,805.6000000000001,0.0,0.0,3276.0,0.0
1,177,4124.030374,7966.0,2307.8999999999996,1321.8000000000002,0.0,0.0,3276.0,0.0
1,178,4100.296515,7966.0,2404.5,1594.1000000000001,0.0,0.0,3276.0,0.0
1,179,4077.5949689999998,7611.0,2441.1000000000004,1785.9000000000003,0.0,0.0,3276.0,0.0
1,180,4047.163516,7611.0,2485.1,1875.6000000000004,0.0,0.0,3276.0,0.0
1,181,3989.5911770000002,7611.0,2494.0,1890.8000000000002,0.0,0.0,3276.0,0.0
1,182,3958.5011560000003,7611.0,2501.6,1768.8000000000002,0.0,0.0,3276.0,0.0
1,183,3918.828009,7611.0,2498.8,1472.4999999999998,0.0,0.0,3276.0,0.0
1,184,3933.8569070000003,7611.0,2489.6000000000004,931.2999999999998,0.0,0.0,3276.0,0.0
1,185,4112.781897,7966.0,2481.9,0.0,0.0,0.0,3276.0,0.0
1,186,4576.692413000001,7966.0,2502.2,0.0,0.0,0.0,3276.0,0.0
1,187,4602.047006,8021.0,2492.0,0.0,0.0,0.0,3276.0,0.0
1,188,4503.927729999999,8021.0,2439.1,0.0,0.0,0.0,3276.0,0.0
1,189,4356.6486110000005,8021.0,2427.7999999999997,0.0,0.0,0.0,3276.0,0.0
1,190,4068.092205,8021.0,2433.0,0.0,0.0,0.0,3276.0,0.0
1,191,3749.600657,8021.0,2377.9,0.0,0.0,0.0,3276.0,0.0
1,192,3511.7858,8021.0,2374.8,0.0,0.0,0.0,3276.0,0.0
1,193,3372.713303,8021.0,2387.4,0.0,0.0,0.0,3276.0,0.0
1,194,3304.503477,8021.0,2324.9,0.0,0.0,0.0,3276.0,0.0
1,195,3306.833948,8021.0,2399.3,0.0,0.0,0.0,3276.0,0.0
1,196,3360.199568,8021.0,2395.1,0.0,0.0,0.0,3276.0,0.0
1,197,3520.8054539999994,8021.0,2332.8999999999996,0.0,0.0,0.0,3276.0,0.0
1,198,3861.507823,8021.0,2252.2,0.0,0.0,0.0,3276.0,0.0
1,199,4171.402491,7966.0,2143.4,0.0,0.0,0.0,3276.0,0.0
1,200,4159.807149,7966.0,2026.5,842.7,0.0,0.0,3276.0,0.0
1,201,4139.838933999999,7966.0,1875.6,1368.8999999999999,0.0,0.0,3276.0,0.0
1,202,4114.97206,7966.0,1784.6,1681.7999999999997,0.0,0.0,3276.0,0.0
1,203,4041.151479,7966.0,1220.1999999999998,1849.4999999999998,0.0,0.0,3276.0,0.0
1,204,3990.516691,7966.0,737.1999999999999,1909.1,0.0,0.0,3276.0,0.0
1,205,3954.7923710000005,7966.0,489.6,1882.2,0.0,0.0,3276.0,0.0
1,206,3937.0815190000003,7966.0,392.5,1769.6999999999998,0.0,0.0,3276.0,0.0
1,207,3904.0643050000003,7966.0,230.6,1508.3,0.0,0.0,3276.0,0.0
1,208,3910.913043,7966.0,334.7,933.0,0.0,0.0,3276.0,0.0
1,209,4017.8727820000004,7966.0,352.6,0.0,0.0,0.0,3276.0,0.0
1,210,4519.309051,7966.0,463.80000000000007,0.0,0.0,819.0,2412.6981987740323,0.0
1,211,4559.006867,7966.0,1250.5,0.0,0.0,0.0,2412.6981987740323,0.0
1,212,4438.05468,7946.0,1469.1,0.0,0.0,0.0,2412.6981987740323,0.0
1,213,4272.7378929999995,8001.0,1593.8,0.0,0.0,0.0,2412.6981987740323,0.0
1,214,4000.732969,8001.0,1746.0,0.0,0.0,0.0,2412.6981987740323,0.0
1,215,3689.915715,8001.0,1695.4,0.0,0.0,0.0,2412.6981987740323,0.0
1,216,3452.35535,8001.0,1821.0,0.0,819.0,0.0,3189.669819877403,0.0
1,217,3319.745779,8001.0,2003.1999999999998,0.0,91.00000000000036,0.0,3276.0,0.0
1,218,3261.4765880000004,8001.0,2018.6999999999996,0.0,0.0,0.0,3276.0,0.0
1,219,3254.985552,8001.0,1950.1999999999996,0.0,0.0,0.0,3276.0,0.0
1,220,3298.529794,8001.0,1788.6999999999996,0.0,0.0,0.0,3276.0,0.0
1,221,3450.247601,8001.0,1745.3,0.0,0.0,0.0,3276.0,0.0
1,222,3771.281236,8001.0,1803.8000000000002,0.0,0.0,0.0,3276.0,0.0
1,223,4050.414143,8001.0,1977.9000000000003,0.0,0.0,0.0,3276.0,0.0
1,224,4060.909799,8001.0,2025.4,852.7999999999998,0.0,0.0,3276.0,0.0
1,225,4036.413098,8001.0,2095.6,1390.5,0.0,0.0,3276.0,0.0
1,226,4048.733936,8001.0,2163.3,1694.9,0.0,0.0,3276.0,0.0
1,227,4055.129468,8001.0,2086.8,1858.5000000000002,0.0,0.0,3276.0,0.0
1,228,4030.1968429999997,8001.0,1962.1000000000001,1920.8999999999999,0.0,0.0,3276.0,0.0
1,229,3984.4524280000005,8001.0,1810.6,1886.7,0.0,0.0,3276.0,0.0
1,230,3958.5291740000002,8056.0,1649.6,1763.8000000000002,0.0,0.0,3276.0,0.0
1,231,3903.1687620000002,8056.0,1554.6,1499.8999999999996,0.0,0.0,3276.0,0.0
1,232,3855.0471,8056.0,1491.3999999999999,955.5,0.0,0.0,3276.0,0.0
1,233,3945.380919,8056.0,1519.3000000000002,0.0,0.0,0.0,3276.0,0.0
1,234,4334.210277,8056.0,1511.5,0.0,0.0,0.0,3276.0,0.0
1,235,4330.508169,8056.0,1647.3,0.0,0.0,0.0,3276.0,0.0
1,236,4215.8337010000005,8056.0,1746.8000000000002,0.0,0.0,0.0,3276.0,0.0
1,237,4090.6267799999996,8056.0,1532.5,0.0,0.0,0.0,3276.0,0.0
1,238,3890.6799819999997,8036.0,1329.9000000000003,0.0,0.0,0.0,3276.0,0.0
1,239,3645.599182,8036.0,1795.1999999999998,0.0,0.0,0.0,3276.0,0.0
1,240,3428.3784926999997,8036.0,1770.8,0.0,0.0,0.0,3276.0,0.0
1,241,3283.3358753,8036.0,1546.3,0.0,0.0,0.0,3276.0,0.0
1,242,3208.8074674,8036.0,1398.1000000000001,0.0,0.0,0.0,3276.0,0.0
1,243,3172.9583552000004,8036.0,1429.5,0.0,0.0,0.0,3276.0,0.0
1,244,3167.4473936,8056.0,1605.7,0.0,0.0,0.0,3276.0,0.0
1,245,3207.8933844000003,8056.0,1396.5,0.0,0.0,0.0,3276.0,0.0
1,246,3312.753382,8056.0,1176.2,0.0,0.0,0.0,3276.0,0.0
1,247,3446.739676,8056.0,782.7,0.0,0.0,0.0,3276.0,0.0
1,248,3501.763844,8056.0,279.79999999999995,612.9999999999999,0.0,0.0,3276.0,0.0
1,249,3621.6375230000003,8056.0,202.7,671.9000000000002,0.0,0.0,3276.0,0.0
1,250,3714.208065,8056.0,189.29999999999998,707.1,0.0,0.0,3276.0,0.0
1,251,3762.58777,8056.0,188.4,578.1,0.0,0.0,3276.0,0.0
1,252,3717.427506,8056.0,320.90000000000003,607.2,0.0,0.0,3276.0,0.0
1,253,3660.713676,8056.0,605.1,866.0999999999998,0.0,0.0,3276.0,0.0
1,254,3587.90855,8001.0,733.3,859.7000000000002,0.0,0.0,3276.0,0.0
1,255,3540.4096360000003,8001.0,690.7,869.9999999999999,0.0,0.0,3276.0,0.0
1,256,3533.5354580000003,8001.0,666.6,471.69999999999993,0.0,0.0,3276.0,0.0
1,257,3669.1323329999996,8001.0,835.3,0.0,0.0,0.0,3276.0,0.0
1,258,4092.0541909999997,8001.0,923.0,0.0,0.0,0.0,3276.0,0.0
1,259,4140.528024,8001.0,1171.3,0.0,0.0,0.0,3276.0,0.0
1,260,4054.112746,8001.0,1273.9,0.0,0.0,0.0,3276.0,0.0
1,261,3937.079941,8001.0,1651.4,0.0,0.0,0.0,3276.0,0.0
1,262,3761.511592,8001.0,1587.9,0.0,0.0,0.0,3276.0,0.0
1,263,3546.6549069000002,8001.0,1947.6,0.0,0.0,0.0,3276.0,0.0
1,264,3369.6272544000003,7981.0,1884.8999999999999,0.0,0.0,0.0,3276.0,0.0
1,265,3240.3772716000003,7981.0,2029.6000000000001,0.0,0.0,0.0,3276.0,0.0
1,266,3165.1559658,7981.0,1923.1,0.0,0.0,0.0,3276.0,0.0
1,267,3115.684017,7981.0,2181.2,0.0,0.0,0.0,3276.0,0.0
1,268,3094.1784390000003,7981.0,2255.6,0.0,0.0,0.0,3276.0,0.0
1,269,3131.8357296,7981.0,2151.2,0.0,0.0,0.0,3276.0,0.0
1,270,3221.0194628,7981.0,2106.3999999999996,0.0,0.0,0.0,3276.0,0.0
1,271,3316.642236,7981.0,2051.7,0.0,0.0,0.0,3276.0,0.0
1,272,3344.169704,7981.0,1968.0000000000002,865.0,0.0,0.0,3276.0,0.0
1,273,3420.91606,7961.0,1907.8,1422.8999999999994,0.0,0.0,3276.0,0.0
1,274,3483.9347199999997,7961.0,1920.3,1757.3999999999999,0.0,0.0,3276.0,0.0
1,275,3499.2510819999998,7906.0,1730.0,1949.5000000000002,0.0,0.0,3276.0,0.0
1,276,3492.2088080000003,7906.0,1547.8999999999996,1986.8000000000002,0.0,0.0,3276.0,0.0
1,277,3472.8607599999996,7906.0,1460.1,1983.4,0.0,0.0,3276.0,0.0
1,278,3439.730402,7906.0,1386.6,1803.5,0.0,0.0,3276.0,0.0
1,279,3420.070737,7906.0,1373.2,1510.1,0.0,0.0,3276.0,0.0
1,280,3439.767554,7906.0,1384.4,1044.3999999999999,0.0,0.0,3276.0,0.0
1,281,3610.794907,7906.0,1430.8,0.0,0.0,0.0,3276.0,0.0
1,282,4157.422993,7906.0,1430.6999999999998,0.0,0.0,0.0,3276.0,0.0
1,283,4300.496488999999,7851.0,1586.0999999999997,0.0,0.0,0.0,3276.0,0.0
1,284,4243.379557,7851.0,1731.8999999999996,0.0,0.0,0.0,3276.0,0.0
1,285,4115.87874,7851.0,1603.8999999999999,0.0,0.0,0.0,3276.0,0.0
1,286,3941.3143489999998,7851.0,1571.6,0.0,0.0,0.0,3276.0,0.0
1,287,3718.306681,7851.0,1544.6,0.0,0.0,0.0,3276.0,0.0
1,288,3512.5599634,7851.0,1403.5,0.0,0.0,0.0,3276.0,0.0
1,289,3386.046682,7851.0,1455.6000000000001,0.0,0.0,0.0,3276.0,0.0
1,290,3316.1852605000004,7851.0,1649.8999999999999,0.0,0.0,0.0,3276.0,0.0
1,291,3304.244369,7851.0,1552.1,0.0,0.0,0.0,3276.0,0.0
1,292,3350.762828,7851.0,1753.5,0.0,0.0,0.0,3276.0,0.0
1,293,3479.956145,7906.0,1605.6,0.0,0.0,0.0,3276.0,0.0
1,294,3729.032139,7906.0,1464.6,0.0,0.0,0.0,3276.0,0.0
1,295,3978.518348,7906.0,1081.5,0.0,0.0,0.0,3276.0,0.0
1,296,4004.3620229999997,7906.0,928.0,892.7999999999998,0.0,0.0,3276.0,0.0
1,297,4074.149453,7906.0,689.0,1465.4000000000003,0.0,0.0,3276.0,0.0
1,298,4150.681762,7906.0,549.5,1802.2999999999997,0.0,0.0,3276.0,0.0
1,299,4135.448992,7906.0,599.2,1948.0000000000005,0.0,0.0,3276.0,0.0
1,300,4060.758644,7906.0,494.09999999999997,2008.4,0.0,0.0,3276.0,0.0
1,301,3978.631652,7886.0,488.2,1995.1999999999998,0.0,0.0,3276.0,0.0
1,302,3916.6949010000003,7886.0,470.70000000000005,1871.8000000000004,0.0,0.0,3276.0,0.0
1,303,3857.2028579999997,7886.0,735.4,1627.6000000000001,0.0,0.0,3276.0,0.0
1,304,3838.3711219999996,7886.0,987.8,1039.1999999999998,0.0,0.0,3276.0,0.0
1,305,4042.261101,7886.0,1423.1,0.0,0.0,0.0,3276.0,0.0
1,306,4595.910136,7886.0,2087.5,0.0,0.0,0.0,3276.0,0.0
1,307,4683.887643,7886.0,2225.5,0.0,0.0,0.0,3276.0,0.0
1,308,4626.124237,7886.0,1961.1000000000001,0.0,0.0,0.0,3276.0,0.0
